FJX_scat-geo.dat v7.5A RRTMG S27 w/ 17:18 = 485nm for GEOMIP, fixed 220K, 75wt%, width=1.25
  15  from Tilmes et al specs for GeoMIP, uses same wavel, nr, ni as FJX_scat-ssa.dat
bin  wavel  nr     ni      Q       pi0      P1    P2    P3    P4    P5    P6    P7
SSA-GeoM:   Reff    Geff    dens     T(K)     wt%   (15 wavels 0.02 to 5.0 microns)
  SSA-GeoM  0.0200  0.0011  1.7463   220.0    75.0
27  5.3615  1.4150 2.2E-01 0.11366 0.00771 0.048 0.501 0.010 0.000 0.000 0.000 0.000
  SSA-GeoM  0.3000  0.2435  1.7463   220.0    75.0
 5  0.2020  1.5120 0.0E+00 2.38664 1.00000 1.971 2.906 2.869 3.653 3.627 4.124 4.092
 6  0.2081  1.5120 0.0E+00 2.36699 1.00000 1.945 2.858 2.784 3.534 3.491 3.963 3.945
 7  0.2111  1.5120 0.0E+00 2.36528 1.00000 1.926 2.825 2.731 3.474 3.424 3.891 3.868
 8  0.2140  1.5120 0.0E+00 2.36277 1.00000 1.910 2.797 2.680 3.416 3.358 3.820 3.795
 9  0.2618  1.4790 0.0E+00 2.56709 1.00000 1.894 2.624 2.395 2.720 2.623 2.743 2.778
10  0.2670  1.4760 0.0E+00 2.62954 1.00000 1.916 2.646 2.437 2.730 2.632 2.715 2.737
11  0.2770  1.4710 0.0E+00 2.75717 1.00000 1.961 2.698 2.535 2.777 2.676 2.693 2.679
12  0.2946  1.4630 0.0E+00 2.99580 1.00000 2.045 2.807 2.734 2.905 2.792 2.701 2.609
13  0.3032  1.4590 0.0E+00 3.11282 1.00000 2.086 2.862 2.831 2.975 2.853 2.713 2.578
14  0.3100  1.4570 0.0E+00 3.19518 1.00000 2.112 2.897 2.893 3.019 2.887 2.713 2.545
15  0.3164  1.4570 0.0E+00 3.25861 1.00000 2.129 2.918 2.930 3.041 2.899 2.697 2.501
16  0.3332  1.4570 0.0E+00 3.40885 1.00000 2.167 2.964 3.010 3.082 2.909 2.639 2.372
17  0.4290  1.4450 0.0E+00 3.70980 1.00000 2.300 3.072 3.144 2.958 2.536 1.974 1.450
18  0.6308  1.4380 1.9E-08 2.69428 1.00000 2.237 2.662 2.330 1.706 1.049 0.580 0.264
19  0.9733  1.4310 1.4E-06 1.19481 0.99999 1.935 1.725 0.975 0.455 0.152 0.046 0.011
20  1.2695  1.4240 8.2E-06 0.58750 0.99993 1.591 1.175 0.480 0.155 0.035 0.007 0.001
21  1.4475  1.4390 8.8E-05 0.43558 0.99911 1.357 0.958 0.338 0.089 0.016 0.002 0.000
22  1.7668  1.4310 4.9E-04 0.23088 0.99308 0.973 0.726 0.207 0.038 0.005 0.001 0.000
23  2.0394  1.4190 1.3E-03 0.13949 0.97521 0.736 0.628 0.150 0.021 0.002 0.000 0.000
24  2.3091  1.3980 2.2E-03 0.08505 0.94310 0.570 0.577 0.115 0.013 0.001 0.000 0.000
25  2.7483  1.3300 4.4E-02 0.10779 0.27431 0.394 0.537 0.083 0.007 0.000 0.000 0.000
26  3.4040  1.3620 1.8E-01 0.25639 0.07373 0.263 0.516 0.054 0.003 0.000 0.000 0.000
27  5.3615  1.4150 2.2E-01 0.17842 0.02455 0.109 0.503 0.022 0.000 0.000 0.000 0.000
  SSA-GeoM  0.5000  0.6764  1.7463   220.0    75.0
 5  0.2020  1.5120 0.0E+00 2.33529 1.00000 2.214 3.249 3.394 4.223 4.312 5.026 5.186
 6  0.2081  1.5120 0.0E+00 2.32257 1.00000 2.234 3.271 3.429 4.210 4.297 4.963 5.144
 7  0.2111  1.5120 0.0E+00 2.32968 1.00000 2.227 3.263 3.432 4.201 4.281 4.929 5.096
 8  0.2140  1.5120 0.0E+00 2.35258 1.00000 2.209 3.244 3.407 4.198 4.268 4.920 5.061
 9  0.2618  1.4790 0.0E+00 2.43777 1.00000 2.165 3.228 3.413 4.240 4.329 4.867 4.951
10  0.2670  1.4760 0.0E+00 2.42164 1.00000 2.169 3.228 3.405 4.201 4.295 4.809 4.928
11  0.2770  1.4710 0.0E+00 2.41834 1.00000 2.129 3.173 3.323 4.131 4.229 4.741 4.850
12  0.2946  1.4630 0.0E+00 2.38017 1.00000 2.075 3.078 3.157 3.919 4.011 4.489 4.622
13  0.3032  1.4590 0.0E+00 2.35967 1.00000 2.046 3.022 3.059 3.787 3.870 4.327 4.470
14  0.3100  1.4570 0.0E+00 2.34372 1.00000 2.027 2.980 2.985 3.681 3.753 4.189 4.339
15  0.3164  1.4570 0.0E+00 2.33562 1.00000 2.007 2.942 2.918 3.594 3.653 4.075 4.221
16  0.3332  1.4570 0.0E+00 2.32233 1.00000 1.965 2.849 2.757 3.365 3.393 3.769 3.915
17  0.4290  1.4450 0.0E+00 2.68754 1.00000 2.004 2.770 2.648 2.884 2.812 2.847 2.886
18  0.6308  1.4380 1.9E-08 3.69427 1.00000 2.289 3.114 3.244 3.194 2.903 2.447 1.996
19  0.9733  1.4310 1.4E-06 2.90583 0.99999 2.278 2.802 2.572 2.008 1.345 0.804 0.408
20  1.2695  1.4240 8.2E-06 1.90757 0.99995 2.137 2.295 1.720 1.053 0.503 0.221 0.077
21  1.4475  1.4390 8.8E-05 1.58192 0.99948 2.030 1.980 1.290 0.688 0.272 0.100 0.028
22  1.7668  1.4310 4.9E-04 0.97723 0.99647 1.847 1.536 0.779 0.326 0.096 0.025 0.005
23  2.0394  1.4190 1.3E-03 0.63883 0.98857 1.651 1.244 0.532 0.181 0.044 0.009 0.001
24  2.3091  1.3980 2.2E-03 0.41070 0.97603 1.421 1.021 0.385 0.108 0.021 0.003 0.000
25  2.7483  1.3300 4.4E-02 0.30274 0.52058 1.054 0.777 0.255 0.054 0.008 0.001 0.000
26  3.4040  1.3620 1.8E-01 0.52614 0.20486 0.727 0.625 0.158 0.023 0.002 0.000 0.000
27  5.3615  1.4150 2.2E-01 0.33969 0.09157 0.302 0.521 0.060 0.004 0.000 0.000 0.000
  SSA-GeoM  0.7500  1.5219  1.7463   220.0    75.0
 5  0.2020  1.5120 0.0E+00 2.25834 1.00000 2.272 3.374 3.595 4.554 4.753 5.658 5.954
 6  0.2081  1.5120 0.0E+00 2.25368 1.00000 2.278 3.376 3.600 4.531 4.739 5.624 5.933
 7  0.2111  1.5120 0.0E+00 2.25832 1.00000 2.274 3.371 3.591 4.524 4.728 5.610 5.911
 8  0.2140  1.5120 0.0E+00 2.25796 1.00000 2.275 3.369 3.591 4.513 4.717 5.589 5.895
 9  0.2618  1.4790 0.0E+00 2.31256 1.00000 2.259 3.341 3.554 4.392 4.557 5.268 5.557
10  0.2670  1.4760 0.0E+00 2.30226 1.00000 2.274 3.355 3.572 4.376 4.536 5.218 5.514
11  0.2770  1.4710 0.0E+00 2.31487 1.00000 2.270 3.351 3.575 4.367 4.512 5.158 5.429
12  0.2946  1.4630 0.0E+00 2.33845 1.00000 2.269 3.357 3.593 4.368 4.504 5.096 5.338
13  0.3032  1.4590 0.0E+00 2.35166 1.00000 2.268 3.360 3.602 4.378 4.515 5.089 5.316
14  0.3100  1.4570 0.0E+00 2.35614 1.00000 2.271 3.365 3.616 4.383 4.523 5.076 5.299
15  0.3164  1.4570 0.0E+00 2.36964 1.00000 2.261 3.356 3.605 4.386 4.520 5.073 5.276
16  0.3332  1.4570 0.0E+00 2.39229 1.00000 2.248 3.344 3.592 4.381 4.517 5.057 5.245
17  0.4290  1.4450 0.0E+00 2.36619 1.00000 2.093 3.104 3.201 3.937 4.063 4.528 4.712
18  0.6308  1.4380 1.9E-08 2.67047 1.00000 2.017 2.791 2.681 2.915 2.850 2.889 2.939
19  0.9733  1.4310 1.4E-06 3.70699 0.99999 2.315 3.143 3.283 3.202 2.876 2.382 1.896
